bill_id,bill_number,title,date,event
1925810,SB597,Relating To Administrative Drivers License Revocation.,2025-02-28,Committee Report Pass
1925810,SB597,Relating To Administrative Drivers License Revocation.,2025-03-04,Engrossed
1925810,SB597,Relating To Administrative Drivers License Revocation.,2025-03-06,Committee Referral
1925810,SB597,Relating To Administrative Drivers License Revocation.,2025-03-21,Committee Report Pass
1925810,SB597,Relating To Administrative Drivers License Revocation.,2025-03-21,Committee Referral
1925810,SB597,Relating To Administrative Drivers License Revocation.,2025-04-02,Committee Report Pass
1925810,SB597,Relating To Administrative Drivers License Revocation.,2025-04-24,Committee Report Pass
1925810,SB597,Relating To Administrative Drivers License Revocation.,2025-04-24,Committee Report Pass
1925810,SB597,Relating To Administrative Drivers License Revocation.,2025-05-01,Enrolled
1925810,SB597,Relating To Administrative Drivers License Revocation.,2025-05-30,Chapter/Act/Statute
1925810,SB597,Relating To Administrative Drivers License Revocation.,2025-05-30,Passed
1926405,SB598,Relating To Protective Orders.,2025-01-17,Introduced
1926405,SB598,Relating To Protective Orders.,2025-01-23,Committee Referral
1926405,SB598,Relating To Protective Orders.,2025-02-04,Committee Report Pass
1926405,SB598,Relating To Protective Orders.,2025-02-04,Committee Referral
1926207,SB599,Relating To Transportation.,2025-01-17,Introduced
1926207,SB599,Relating To Transportation.,2025-01-23,Committee Referral
1926207,SB599,Relating To Transportation.,2025-01-27,Committee Referral
1926207,SB599,Relating To Transportation.,2025-02-11,Committee Report Pass
1926207,SB599,Relating To Transportation.,2025-02-11,Committee Referral
1910019,SB6,Relating To Natural Resource Management.,2025-01-15,Introduced
1910019,SB6,Relating To Natural Resource Management.,2025-01-16,Committee Referral
1910077,SB60,Relating To Leaf Blowers.,2025-01-15,Introduced
1910077,SB60,Relating To Leaf Blowers.,2025-01-16,Committee Referral
1925959,SB600,Relating To Firearms.,2025-01-17,Introduced
1925959,SB600,Relating To Firearms.,2025-01-23,Committee Referral
1925972,SB601,Related To Law Enforcement.,2025-01-17,Introduced
1925972,SB601,Related To Law Enforcement.,2025-01-23,Committee Referral
1925972,SB601,Related To Law Enforcement.,2025-02-05,Committee Report Pass
1925972,SB601,Related To Law Enforcement.,2025-02-05,Committee Referral
1925972,SB601,Related To Law Enforcement.,2025-02-28,Committee Report Pass
1925972,SB601,Related To Law Enforcement.,2025-03-04,Engrossed
1925972,SB601,Related To Law Enforcement.,2025-03-06,Committee Referral
1925972,SB601,Related To Law Enforcement.,2025-04-02,Committee Report Pass
1925972,SB601,Related To Law Enforcement.,2025-04-24,Committee Report Pass
1925972,SB601,Related To Law Enforcement.,2025-04-24,Committee Report Pass
1925972,SB601,Related To Law Enforcement.,2025-05-01,Enrolled
1925972,SB601,Related To Law Enforcement.,2025-06-30,Chapter/Act/Statute
1925972,SB601,Related To Law Enforcement.,2025-06-30,Passed
1926211,SB602,Relating To The Hawaii Public Housing Authority.,2025-01-17,Introduced
1926211,SB602,Relating To The Hawaii Public Housing Authority.,2025-01-23,Committee Referral
1926211,SB602,Relating To The Hawaii Public Housing Authority.,2025-02-10,Committee Report Pass
1926211,SB602,Relating To The Hawaii Public Housing Authority.,2025-02-10,Committee Referral
1926211,SB602,Relating To The Hawaii Public Housing Authority.,2025-02-28,Committee Report Pass
1926211,SB602,Relating To The Hawaii Public Housing Authority.,2025-03-04,Engrossed
1926211,SB602,Relating To The Hawaii Public Housing Authority.,2025-03-06,Committee Referral
1926211,SB602,Relating To The Hawaii Public Housing Authority.,2025-03-18,Committee Report Pass
1926211,SB602,Relating To The Hawaii Public Housing Authority.,2025-03-18,Committee Referral
1926211,SB602,Relating To The Hawaii Public Housing Authority.,2025-04-04,Committee Report Pass
1926211,SB602,Relating To The Hawaii Public Housing Authority.,2025-04-08,Enrolled
1926211,SB602,Relating To The Hawaii Public Housing Authority.,2025-04-24,Chapter/Act/Statute
1926211,SB602,Relating To The Hawaii Public Housing Authority.,2025-04-24,Passed
1926396,SB603,Relating To Veterans.,2025-01-17,Introduced
1926396,SB603,Relating To Veterans.,2025-01-23,Committee Referral
1926396,SB603,Relating To Veterans.,2025-02-07,Committee Report Pass
1926396,SB603,Relating To Veterans.,2025-02-07,Committee Referral
1926226,SB604,Relating To The Tip Credit.,2025-01-17,Introduced
1926226,SB604,Relating To The Tip Credit.,2025-01-23,Committee Referral
1926052,SB605,Relating To Education.,2025-01-17,Introduced
1926052,SB605,Relating To Education.,2025-01-23,Committee Referral
1926022,SB606,Relating To The Department Of Commerce And Consumer Affairs.,2025-01-17,Introduced
1926022,SB606,Relating To The Department Of Commerce And Consumer Affairs.,2025-01-23,Committee Referral
1925885,SB607,Relating To Disabled Veterans.,2025-01-17,Introduced
1925885,SB607,Relating To Disabled Veterans.,2025-01-23,Committee Referral
1925983,SB608,Relating To Veterans Rights And Benefits.,2025-01-17,Introduced
1925983,SB608,Relating To Veterans Rights And Benefits.,2025-01-23,Committee Referral
1925983,SB608,Relating To Veterans Rights And Benefits.,2025-02-07,Committee Report Pass
1925983,SB608,Relating To Veterans Rights And Benefits.,2025-02-07,Committee Referral
1926451,SB609,Relating To The Office Of Veterans' Services.,2025-01-17,Introduced
1926451,SB609,Relating To The Office Of Veterans' Services.,2025-01-23,Committee Referral
1926451,SB609,Relating To The Office Of Veterans' Services.,2025-02-07,Committee Report Pass
1926451,SB609,Relating To The Office Of Veterans' Services.,2025-02-07,Committee Referral
1910048,SB61,Relating To Liquor Law Violations.,2025-01-15,Introduced
1910048,SB61,Relating To Liquor Law Violations.,2025-01-16,Committee Referral
1926041,SB610,Relating To Education.,2025-01-17,Introduced
1926041,SB610,Relating To Education.,2025-01-23,Committee Referral
1925814,SB611,Relating To Fireworks.,2025-01-17,Introduced
1925814,SB611,Relating To Fireworks.,2025-01-23,Committee Referral
1925825,SB612,Relating To Rent To Build Equity.,2025-01-17,Introduced
1925825,SB612,Relating To Rent To Build Equity.,2025-01-23,Committee Referral
1925825,SB612,Relating To Rent To Build Equity.,2025-02-13,Committee Report Pass
1925825,SB612,Relating To Rent To Build Equity.,2025-02-13,Committee Referral
1926414,SB613,Relating To The Hawaiian Language.,2025-01-17,Introduced
1926414,SB613,Relating To The Hawaiian Language.,2025-01-23,Committee Referral
1926020,SB614,Relating To Hawaiian Independence Day.,2025-01-17,Introduced
1926020,SB614,Relating To Hawaiian Independence Day.,2025-01-23,Committee Referral
1926020,SB614,Relating To Hawaiian Independence Day.,2025-02-14,Committee Report Pass
1926020,SB614,Relating To Hawaiian Independence Day.,2025-02-14,Committee Referral
1926020,SB614,Relating To Hawaiian Independence Day.,2025-02-28,Committee Report Pass
1926020,SB614,Relating To Hawaiian Independence Day.,2025-03-04,Engrossed
1926020,SB614,Relating To Hawaiian Independence Day.,2025-03-06,Committee Referral
1926020,SB614,Relating To Hawaiian Independence Day.,2025-03-13,Committee Report Pass
1926020,SB614,Relating To Hawaiian Independence Day.,2025-03-13,Committee Referral
1926087,SB615,Relating To Procurement.,2025-01-17,Introduced
1926087,SB615,Relating To Procurement.,2025-01-23,Committee Referral
1925914,SB616,Relating To Motor Vehicles.,2025-01-17,Introduced
1925914,SB616,Relating To Motor Vehicles.,2025-01-23,Committee Referral
1926004,SB617,Relating To The Environment.,2025-01-17,Introduced
1926004,SB617,Relating To The Environment.,2025-01-23,Committee Referral
1926004,SB617,Relating To The Environment.,2025-02-14,Committee Report Pass
1926004,SB617,Relating To The Environment.,2025-02-14,Committee Referral
1926024,SB618,Relating To Taxation.,2025-01-17,Introduced
1926024,SB618,Relating To Taxation.,2025-01-23,Committee Referral
1926420,SB619,Relating To Stream Water Quality.,2025-01-17,Introduced
1926420,SB619,Relating To Stream Water Quality.,2025-01-23,Committee Referral
1910018,SB62,Relating To Intoxicating Liquor.,2025-01-15,Introduced
1910018,SB62,Relating To Intoxicating Liquor.,2025-01-16,Committee Referral
1925832,SB620,Relating To Hemp.,2025-01-17,Introduced
1925832,SB620,Relating To Hemp.,2025-01-23,Committee Referral
1926408,SB621,Relating To Public Lands.,2025-01-17,Introduced
1926408,SB621,Relating To Public Lands.,2025-01-23,Committee Referral
1926217,SB622,Relating To Dust Monitoring.,2025-01-17,Introduced
1926217,SB622,Relating To Dust Monitoring.,2025-01-23,Committee Referral
1926190,SB623,Relating To The State Council On Mental Health.,2025-01-17,Introduced
1926190,SB623,Relating To The State Council On Mental Health.,2025-01-23,Committee Referral
1926162,SB624,Relating To Prince Jonah Kuhio Kalanianaole.,2025-01-17,Introduced
1926162,SB624,Relating To Prince Jonah Kuhio Kalanianaole.,2025-01-23,Committee Referral
1926162,SB624,Relating To Prince Jonah Kuhio Kalanianaole.,2025-02-11,Committee Report Pass
1926162,SB624,Relating To Prince Jonah Kuhio Kalanianaole.,2025-02-11,Committee Referral
1926307,SB625,Relating To Hawaiian Home Lands.,2025-01-17,Introduced
1926307,SB625,Relating To Hawaiian Home Lands.,2025-01-23,Committee Referral
1925883,SB626,Relating To Disaster Preparedness.,2025-01-17,Introduced
1925883,SB626,Relating To Disaster Preparedness.,2025-01-23,Committee Referral
1926383,SB627,Relating To Down Payments.,2025-01-17,Introduced
1926383,SB627,Relating To Down Payments.,2025-01-23,Committee Referral
1926315,SB628,Relating To Taxation.,2025-01-17,Introduced
1926315,SB628,Relating To Taxation.,2025-01-23,Committee Referral
1926489,SB629,Relating To The Hawaiian Homes Commission Act.,2025-01-17,Introduced
1926489,SB629,Relating To The Hawaiian Homes Commission Act.,2025-01-23,Committee Referral
1910040,SB63,Relating To Education.,2025-01-15,Introduced
1910040,SB63,Relating To Education.,2025-01-16,Committee Referral
1926400,SB630,Relating To Abandoned Vehicles.,2025-01-17,Introduced
1926400,SB630,Relating To Abandoned Vehicles.,2025-01-23,Committee Referral
1926229,SB631,Relating To The Department Of Human Resources Development.,2025-01-17,Introduced
1926229,SB631,Relating To The Department Of Human Resources Development.,2025-01-23,Committee Referral
1925957,SB632,Relating To The State Building Code.,2025-01-17,Introduced
1925957,SB632,Relating To The State Building Code.,2025-01-23,Committee Referral
1925844,SB633,Relating To Taxation.,2025-01-17,Introduced
1925844,SB633,Relating To Taxation.,2025-01-23,Committee Referral
1926248,SB634,Relating To Marine Passenger Fees.,2025-01-17,Introduced
1926248,SB634,Relating To Marine Passenger Fees.,2025-01-23,Committee Referral
1925945,SB635,Relating To Energy Efficiency.,2025-01-17,Introduced
1925945,SB635,Relating To Energy Efficiency.,2025-01-23,Committee Referral
1925945,SB635,Relating To Energy Efficiency.,2025-02-13,Committee Report Pass
1925945,SB635,Relating To Energy Efficiency.,2025-02-13,Committee Referral
1926179,SB636,Relating To The University Of Hawaii At Hilo.,2025-01-17,Introduced
1926179,SB636,Relating To The University Of Hawaii At Hilo.,2025-01-23,Committee Referral
1926179,SB636,Relating To The University Of Hawaii At Hilo.,2025-02-14,Committee Report Pass
1926179,SB636,Relating To The University Of Hawaii At Hilo.,2025-02-14,Committee Referral
1926455,SB637,Relating To The University Of Hawaii.,2025-01-17,Introduced
1926455,SB637,Relating To The University Of Hawaii.,2025-01-23,Committee Referral
1926455,SB637,Relating To The University Of Hawaii.,2025-02-11,Committee Report Pass
1926455,SB637,Relating To The University Of Hawaii.,2025-02-11,Committee Referral
1926455,SB637,Relating To The University Of Hawaii.,2025-02-28,Committee Report Pass
1926455,SB637,Relating To The University Of Hawaii.,2025-03-04,Engrossed
1926455,SB637,Relating To The University Of Hawaii.,2025-03-06,Committee Referral
1926102,SB638,Relating To Employment Practices.,2025-01-17,Introduced
1926102,SB638,Relating To Employment Practices.,2025-01-23,Committee Referral
1926236,SB639,Relating To Underground Storage Tanks.,2025-01-17,Introduced
1926236,SB639,Relating To Underground Storage Tanks.,2025-01-23,Committee Referral
1926236,SB639,Relating To Underground Storage Tanks.,2025-02-12,Committee Report Pass
1926236,SB639,Relating To Underground Storage Tanks.,2025-02-12,Committee Referral
1926236,SB639,Relating To Underground Storage Tanks.,2025-02-28,Committee Report Pass
1926236,SB639,Relating To Underground Storage Tanks.,2025-03-04,Engrossed
1926236,SB639,Relating To Underground Storage Tanks.,2025-03-06,Committee Referral
1926236,SB639,Relating To Underground Storage Tanks.,2025-03-14,Committee Report Pass
1926236,SB639,Relating To Underground Storage Tanks.,2025-03-14,Committee Referral
1909999,SB64,Relating To Education.,2025-01-15,Introduced
1909999,SB64,Relating To Education.,2025-01-16,Committee Referral
1925992,SB640,Relating To Artificial Intelligence.,2025-01-17,Introduced
1925992,SB640,Relating To Artificial Intelligence.,2025-01-23,Committee Referral
1925912,SB641,Relating To Alcohol.,2025-01-17,Introduced
1925912,SB641,Relating To Alcohol.,2025-01-23,Committee Referral
1925912,SB641,Relating To Alcohol.,2025-02-14,Committee Report Pass
1925912,SB641,Relating To Alcohol.,2025-02-14,Committee Referral
1926433,SB642,Relating To Insurance.,2025-01-17,Introduced
1926433,SB642,Relating To Insurance.,2025-01-23,Committee Referral
1926433,SB642,Relating To Insurance.,2025-02-10,Committee Report Pass
1926433,SB642,Relating To Insurance.,2025-02-10,Committee Referral
1926433,SB642,Relating To Insurance.,2025-02-28,Committee Report Pass
1926433,SB642,Relating To Insurance.,2025-03-04,Engrossed
1926433,SB642,Relating To Insurance.,2025-03-06,Committee Referral
1926465,SB643,Relating To Energy-efficiency Portfolio Standards.,2025-01-17,Introduced
1926465,SB643,Relating To Energy-efficiency Portfolio Standards.,2025-01-23,Committee Referral
1926429,SB644,Relating To Real Property.,2025-01-17,Introduced
1926429,SB644,Relating To Real Property.,2025-01-23,Committee Referral
1926054,SB645,Relating To Vacant State Positions.,2025-01-17,Introduced
1926054,SB645,Relating To Vacant State Positions.,2025-01-23,Committee Referral
1926122,SB646,Relating To Safety.,2025-01-17,Introduced
1926122,SB646,Relating To Safety.,2025-01-23,Committee Referral
1926254,SB647,Relating To Electric Bicycles.,2025-01-17,Introduced
1926254,SB647,Relating To Electric Bicycles.,2025-01-23,Committee Referral
1926304,SB648,Relating To The Department Of Health.,2025-01-17,Introduced
1926304,SB648,Relating To The Department Of Health.,2025-01-23,Committee Referral
1926045,SB649,Relating To Transportation.,2025-01-17,Introduced
1926045,SB649,Relating To Transportation.,2025-01-23,Committee Referral
1910104,SB65,Relating To Housing.,2025-01-15,Introduced
1910104,SB65,Relating To Housing.,2025-01-16,Committee Referral
1910104,SB65,Relating To Housing.,2025-02-03,Committee Report Pass
1910104,SB65,Relating To Housing.,2025-02-03,Committee Referral
1910104,SB65,Relating To Housing.,2025-02-27,Committee Report Pass
1910104,SB65,Relating To Housing.,2025-03-04,Engrossed
1910104,SB65,Relating To Housing.,2025-03-06,Committee Referral
1910104,SB65,Relating To Housing.,2025-03-18,Committee Report Pass
1910104,SB65,Relating To Housing.,2025-03-18,Committee Referral
1910104,SB65,Relating To Housing.,2025-04-03,Committee Report Pass
1910104,SB65,Relating To Housing.,2025-04-25,Committee Report Pass
1910104,SB65,Relating To Housing.,2025-04-25,Committee Report Pass
1910104,SB65,Relating To Housing.,2025-05-01,Enrolled
1910104,SB65,Relating To Housing.,2025-06-06,Chapter/Act/Statute
1910104,SB65,Relating To Housing.,2025-06-06,Passed
1926266,SB650,Relating To Health.,2025-01-17,Introduced
1926266,SB650,Relating To Health.,2025-01-23,Committee Referral
1926333,SB651,Relating To Tax Expenditure Accountability.,2025-01-17,Introduced
1926333,SB651,Relating To Tax Expenditure Accountability.,2025-01-23,Committee Referral
1926089,SB652,Relating To Motor Vehicle Tires.,2025-01-17,Introduced
1926089,SB652,Relating To Motor Vehicle Tires.,2025-01-23,Committee Referral
1925947,SB653,Relating To Nuisance Abatement.,2025-01-17,Introduced
1925947,SB653,Relating To Nuisance Abatement.,2025-01-23,Committee Referral
1926085,SB654,Relating To Land Leases.,2025-01-17,Introduced
1926085,SB654,Relating To Land Leases.,2025-01-23,Committee Referral
1925823,SB655,"Relating To Richard ""buffalo"" Keaulana Day.",2025-01-17,Introduced
1925823,SB655,"Relating To Richard ""buffalo"" Keaulana Day.",2025-01-23,Committee Referral
1926387,SB656,Relating To Water.,2025-01-17,Introduced
1926387,SB656,Relating To Water.,2025-01-23,Committee Referral
1925802,SB657,Relating To The Center For Climate Resilient Development.,2025-01-17,Introduced
1925802,SB657,Relating To The Center For Climate Resilient Development.,2025-01-23,Committee Referral
1925802,SB657,Relating To The Center For Climate Resilient Development.,2025-02-11,Committee Report Pass
1925802,SB657,Relating To The Center For Climate Resilient Development.,2025-02-11,Committee Referral
1925802,SB657,Relating To The Center For Climate Resilient Development.,2025-02-28,Committee Report Pass
1925802,SB657,Relating To The Center For Climate Resilient Development.,2025-03-04,Engrossed
1925802,SB657,Relating To The Center For Climate Resilient Development.,2025-03-06,Committee Referral
1925802,SB657,Relating To The Center For Climate Resilient Development.,2025-03-14,Committee Report Pass
1925802,SB657,Relating To The Center For Climate Resilient Development.,2025-03-14,Committee Referral
1925802,SB657,Relating To The Center For Climate Resilient Development.,2025-03-21,Committee Report Pass
1925802,SB657,Relating To The Center For Climate Resilient Development.,2025-03-21,Committee Referral
1925802,SB657,Relating To The Center For Climate Resilient Development.,2025-04-03,Committee Report Pass
1925802,SB657,Relating To The Center For Climate Resilient Development.,2025-04-17,Committee Referral
1926278,SB658,Relating To The Hawaii Ant Lab.,2025-01-17,Introduced
1926278,SB658,Relating To The Hawaii Ant Lab.,2025-01-23,Committee Referral
1926278,SB658,Relating To The Hawaii Ant Lab.,2025-02-13,Committee Report Pass
1926278,SB658,Relating To The Hawaii Ant Lab.,2025-02-13,Committee Referral
1925951,SB659,Relating To The Department Of Education.,2025-01-17,Introduced
1925951,SB659,Relating To The Department Of Education.,2025-01-23,Committee Referral
1925951,SB659,Relating To The Department Of Education.,2025-02-13,Committee Report Pass
1925951,SB659,Relating To The Department Of Education.,2025-02-13,Committee Referral
1925951,SB659,Relating To The Department Of Education.,2025-02-28,Committee Report Pass
1925951,SB659,Relating To The Department Of Education.,2025-03-04,Engrossed
1925951,SB659,Relating To The Department Of Education.,2025-03-06,Committee Referral
1925951,SB659,Relating To The Department Of Education.,2025-03-13,Committee Report Pass
1925951,SB659,Relating To The Department Of Education.,2025-03-13,Committee Referral
1925951,SB659,Relating To The Department Of Education.,2025-03-21,Committee Report Pass
1925951,SB659,Relating To The Department Of Education.,2025-03-21,Committee Referral
1909985,SB66,Relating To Housing.,2025-01-15,Introduced
1909985,SB66,Relating To Housing.,2025-01-16,Committee Referral
1909985,SB66,Relating To Housing.,2025-02-07,Committee Referral
1909985,SB66,Relating To Housing.,2025-02-14,Committee Report Pass
1909985,SB66,Relating To Housing.,2025-02-14,Committee Referral
1909985,SB66,Relating To Housing.,2025-02-28,Committee Report Pass
1909985,SB66,Relating To Housing.,2025-03-04,Engrossed
1909985,SB66,Relating To Housing.,2025-03-06,Committee Referral
1909985,SB66,Relating To Housing.,2025-03-14,Committee Report Pass
1909985,SB66,Relating To Housing.,2025-03-14,Committee Referral
1909985,SB66,Relating To Housing.,2025-03-21,Committee Report Pass
1909985,SB66,Relating To Housing.,2025-03-21,Committee Referral
1909985,SB66,Relating To Housing.,2025-04-02,Committee Report Pass
1909985,SB66,Relating To Housing.,2025-04-24,Committee Report Pass
1909985,SB66,Relating To Housing.,2025-04-24,Committee Report Pass
1909985,SB66,Relating To Housing.,2025-05-01,Enrolled
1909985,SB66,Relating To Housing.,2025-07-03,Chapter/Act/Statute
1909985,SB66,Relating To Housing.,2025-07-03,Passed
1926288,SB660,Relating To Energy.,2025-01-17,Introduced
1926288,SB660,Relating To Energy.,2025-01-23,Committee Referral
1926017,SB661,Relating To Plant-based Building Materials.,2025-01-17,Introduced
1926017,SB661,Relating To Plant-based Building Materials.,2025-01-23,Committee Referral
1926017,SB661,Relating To Plant-based Building Materials.,2025-02-05,Committee Report Pass
1926017,SB661,Relating To Plant-based Building Materials.,2025-02-05,Committee Referral
1925895,SB662,Relating To Transportation.,2025-01-17,Introduced
1925895,SB662,Relating To Transportation.,2025-01-23,Committee Referral
1925895,SB662,Relating To Transportation.,2025-02-07,Committee Referral
1925895,SB662,Relating To Transportation.,2025-02-13,Committee Report Pass
1925895,SB662,Relating To Transportation.,2025-02-13,Committee Referral
1925895,SB662,Relating To Transportation.,2025-02-28,Committee Report Pass
1925895,SB662,Relating To Transportation.,2025-03-04,Engrossed
1925895,SB662,Relating To Transportation.,2025-03-06,Committee Referral
1925895,SB662,Relating To Transportation.,2025-03-14,Committee Report Pass
1925895,SB662,Relating To Transportation.,2025-03-14,Committee Referral
1925895,SB662,Relating To Transportation.,2025-03-21,Committee Report Pass
1925895,SB662,Relating To Transportation.,2025-03-21,Committee Referral
1925895,SB662,Relating To Transportation.,2025-04-04,Committee Report Pass
1925895,SB662,Relating To Transportation.,2025-04-25,Committee Report Pass
1925895,SB662,Relating To Transportation.,2025-04-25,Committee Report Pass
1925895,SB662,Relating To Transportation.,2025-05-01,Enrolled
1925895,SB662,Relating To Transportation.,2025-06-03,Chapter/Act/Statute
1925895,SB662,Relating To Transportation.,2025-06-03,Passed
1926117,SB663,Relating To The University Of Hawaii College Of Tropical Agriculture And Human Resources.,2025-01-17,Introduced
1926117,SB663,Relating To The University Of Hawaii College Of Tropical Agriculture And Human Resources.,2025-01-23,Committee Referral
1926036,SB664,Relating To Water Quality.,2025-01-17,Introduced
1926036,SB664,Relating To Water Quality.,2025-01-23,Committee Referral
1925856,SB665,Relating To Energy.,2025-01-17,Introduced
1925856,SB665,Relating To Energy.,2025-01-23,Committee Referral
1925812,SB666,Relating To The University Of Hawaii.,2025-01-17,Introduced
1925812,SB666,Relating To The University Of Hawaii.,2025-01-23,Committee Referral
1925812,SB666,Relating To The University Of Hawaii.,2025-02-12,Committee Report Pass
1925812,SB666,Relating To The University Of Hawaii.,2025-02-12,Committee Referral
1925901,SB667,Related To Toxic Chemicals.,2025-01-17,Introduced
1925901,SB667,Related To Toxic Chemicals.,2025-01-23,Committee Referral
1925949,SB668,Relating To Waste Or Disposal Facilities.,2025-01-17,Introduced
1925949,SB668,Relating To Waste Or Disposal Facilities.,2025-01-23,Committee Referral
1926060,SB669,Relating To Photovoltaic Energy Generating Systems.,2025-01-17,Introduced
1926060,SB669,Relating To Photovoltaic Energy Generating Systems.,2025-01-23,Committee Referral
1910068,SB67,Relating To Inclusionary Zoning.,2025-01-15,Introduced
1910068,SB67,Relating To Inclusionary Zoning.,2025-01-16,Committee Referral
1910068,SB67,Relating To Inclusionary Zoning.,2025-01-31,Committee Referral
1910068,SB67,Relating To Inclusionary Zoning.,2025-02-12,Committee Report Pass
1910068,SB67,Relating To Inclusionary Zoning.,2025-02-12,Committee Referral
1925897,SB670,Relating To Single-use Plastics.,2025-01-17,Introduced
1925897,SB670,Relating To Single-use Plastics.,2025-01-23,Committee Referral
1926385,SB671,Relating To Pesticides.,2025-01-17,Introduced
1926385,SB671,Relating To Pesticides.,2025-01-23,Committee Referral
1925933,SB672,Relating To Capital Improvement Projects For The University Of Hawaii.,2025-01-17,Introduced
1925933,SB672,Relating To Capital Improvement Projects For The University Of Hawaii.,2025-01-23,Committee Referral
1926012,SB673,Relating To Environmental Stewardship Fees.,2025-01-17,Introduced
1926012,SB673,Relating To Environmental Stewardship Fees.,2025-01-23,Committee Referral
1926350,SB674,Relating To The Environment.,2025-01-17,Introduced
1926350,SB674,Relating To The Environment.,2025-01-23,Committee Referral
1926350,SB674,Relating To The Environment.,2025-02-13,Committee Report Pass
1926350,SB674,Relating To The Environment.,2025-02-13,Committee Referral
1926177,SB675,Relating To Cesspools.,2025-01-17,Introduced
1926177,SB675,Relating To Cesspools.,2025-01-23,Committee Referral
1926177,SB675,Relating To Cesspools.,2025-02-12,Committee Report Pass
1926177,SB675,Relating To Cesspools.,2025-02-12,Committee Referral
1926099,SB676,Relating To Organic Waste.,2025-01-17,Introduced
1926099,SB676,Relating To Organic Waste.,2025-01-23,Committee Referral
1926091,SB677,Relating To A Climate Adaptation And Resilience Implementation Plan.,2025-01-17,Introduced
1926091,SB677,Relating To A Climate Adaptation And Resilience Implementation Plan.,2025-01-23,Committee Referral
1926091,SB677,Relating To A Climate Adaptation And Resilience Implementation Plan.,2025-02-14,Committee Report Pass
1926091,SB677,Relating To A Climate Adaptation And Resilience Implementation Plan.,2025-02-14,Committee Referral
1926495,SB678,Relating To Agriculture.,2025-01-17,Introduced
1926495,SB678,Relating To Agriculture.,2025-01-23,Committee Referral
1926495,SB678,Relating To Agriculture.,2025-02-10,Committee Report Pass
1926495,SB678,Relating To Agriculture.,2025-02-10,Committee Referral
1925887,SB679,Relating To Hurricane Shelters.,2025-01-17,Introduced
1925887,SB679,Relating To Hurricane Shelters.,2025-01-23,Committee Referral
1910022,SB68,Relating To The Department Of Housing.,2025-01-15,Introduced
1910022,SB68,Relating To The Department Of Housing.,2025-01-16,Committee Referral
1910022,SB68,Relating To The Department Of Housing.,2025-02-12,Committee Report Pass
1910022,SB68,Relating To The Department Of Housing.,2025-02-12,Committee Referral
1926220,SB680,Relating To Renewable Energy.,2025-01-17,Introduced
1926220,SB680,Relating To Renewable Energy.,2025-01-23,Committee Referral
1926260,SB681,Relating To The General Excise Tax.,2025-01-17,Introduced
1926260,SB681,Relating To The General Excise Tax.,2025-01-23,Committee Referral
1926260,SB681,Relating To The General Excise Tax.,2025-02-10,Committee Report Pass
1926260,SB681,Relating To The General Excise Tax.,2025-02-10,Committee Referral
1925849,SB682,Relating To Safe Drinking Water.,2025-01-17,Introduced
1925849,SB682,Relating To Safe Drinking Water.,2025-01-23,Committee Referral
1925849,SB682,Relating To Safe Drinking Water.,2025-01-31,Committee Referral
1926487,SB683,Relating To Environmental Protection.,2025-01-17,Introduced
1926487,SB683,Relating To Environmental Protection.,2025-01-23,Committee Referral
1926487,SB683,Relating To Environmental Protection.,2025-02-13,Committee Report Pass
1926487,SB683,Relating To Environmental Protection.,2025-02-13,Committee Referral
1925846,SB684,Relating To The Board Of Education.,2025-01-17,Introduced
1925846,SB684,Relating To The Board Of Education.,2025-01-23,Committee Referral
1926439,SB685,Relating To Taxation Of Pollution.,2025-01-17,Introduced
1926439,SB685,Relating To Taxation Of Pollution.,2025-01-23,Committee Referral
1926372,SB686,Relating To The Coconut Rhinoceros Beetle Program.,2025-01-17,Introduced
1926372,SB686,Relating To The Coconut Rhinoceros Beetle Program.,2025-01-23,Committee Referral
1926372,SB686,Relating To The Coconut Rhinoceros Beetle Program.,2025-02-11,Committee Report Pass
1926372,SB686,Relating To The Coconut Rhinoceros Beetle Program.,2025-02-11,Committee Referral
1926360,SB687,Relating To Animal Fur Products.,2025-01-17,Introduced
1926360,SB687,Relating To Animal Fur Products.,2025-01-23,Committee Referral
1926096,SB688,Relating To Agriculture.,2025-01-17,Introduced
1926096,SB688,Relating To Agriculture.,2025-01-23,Committee Referral
1926096,SB688,Relating To Agriculture.,2025-02-04,Committee Report Pass
1926096,SB688,Relating To Agriculture.,2025-02-04,Committee Referral
1925940,SB689,Relating To Food Security.,2025-01-17,Introduced
1925940,SB689,Relating To Food Security.,2025-01-23,Committee Referral
1910099,SB69,Relating To Deposits Of Public Funds.,2025-01-15,Introduced
1910099,SB69,Relating To Deposits Of Public Funds.,2025-01-16,Committee Referral
1910099,SB69,Relating To Deposits Of Public Funds.,2025-02-13,Committee Report Pass
1910099,SB69,Relating To Deposits Of Public Funds.,2025-02-13,Committee Referral
1926427,SB690,Relating To Agriculture.,2025-01-17,Introduced
1926427,SB690,Relating To Agriculture.,2025-01-23,Committee Referral
1926239,SB691,Relating To Family Courts.,2025-01-17,Introduced
1926239,SB691,Relating To Family Courts.,2025-01-23,Committee Referral
1926239,SB691,Relating To Family Courts.,2025-01-31,Committee Referral
1926239,SB691,Relating To Family Courts.,2025-02-28,Committee Report Pass
1926239,SB691,Relating To Family Courts.,2025-03-04,Engrossed
