bill_id,bill_number,title,description,state,subject,companion,relevant,session,filename,status,status_date,source,chat,url_final_text,url_initial_text
1925459,SB477,Relating To Domestic Abuse Protective Orders.,Makes a second or subsequent conviction for violation of a domestic abuse protective order a class C felony. Increases the sentencing requirements for second or subsequent convictions.,HI,"Domestic Abuse Protective Orders, Repeat Offenders, Penalties",HB301,,2025 Regular Session,./sample-data\HI\2025-2025_Regular_Session\bill\SB477.json,Introduced,2025-01-17,https://www.capitol.hawaii.gov/session/measure_indiv.aspx?billtype=SB&billnumber=477&year=2025,,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB477_.HTM,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB477_.HTM
1924591,SB478,Relating To Electric Bicycles.,"Requires operators of low-speed electronic bicycles to possess a valid driver's license, instruction permit, or provisional license.",HI,"Low-Speed Electronic Bicycles, Operator Requirements",HB184,,2025 Regular Session,./sample-data\HI\2025-2025_Regular_Session\bill\SB478.json,Introduced,2025-01-17,https://www.capitol.hawaii.gov/session/measure_indiv.aspx?billtype=SB&billnumber=478&year=2025,,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB478_.HTM,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB478_.HTM
1925658,SB479,Relating To The Hawaii Able Savings Program.,Repeals language that gives the Director of Finance discretion to use moneys in the Hawaii ABLE Savings Program Trust Fund if the Director elects to accept deposits from contributors instead of sending deposits directly to the ABLE Program Manager. Authorizes the Director of Finance to expend moneys in the Hawaii ABLE Savings Program Trust Fund to provide incentive payments to ABLE account owners. Establishes a position within the State Council on Developmental Disabilities. Appropriates funds. (CD1),HI,"B&F, DOH, SCDD, Hawaii Able Savings Program, Appropriations ($), Incentive Payments, Positions",,,2025 Regular Session,./sample-data\HI\2025-2025_Regular_Session\bill\SB479.json,Passed,2025-06-03,https://www.capitol.hawaii.gov/session/measure_indiv.aspx?billtype=SB&billnumber=479&year=2025,,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB479_CD1_.HTM,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB479_.HTM
1910070,SB48,Relating To The State Building Code Council.,Requires the State Building Code Council to assess the financial impact of the adoption of a code or standard on single-family and multi-family homes. Requires the State Building Code Council to also include amortized utility costs when adopting codes or standards. Amends annual reporting requirements for the State Building Code Council to include assessment of costs and determinations of benefits for residents.,HI,"State Building Code Council, Building Codes and Standards, Financial Impact Assessment, Building Industry Trade Associations",,,2025 Regular Session,./sample-data\HI\2025-2025_Regular_Session\bill\SB48.json,Introduced,2025-01-15,https://www.capitol.hawaii.gov/session/measure_indiv.aspx?billtype=SB&billnumber=48&year=2025,,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB48_.HTM,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB48_.HTM
1925022,SB480,Relating To Health.,Prohibits drug manufacturers and wholesale distributors from restricting or denying access for pharmacies contracted with 340B covered entities to purchase 340B drugs at a discounted price under the federal 340B Drug Pricing Program. Imposes civil penalties for engaging in unfair or deceptive acts or practices in the conduct of any trade or commerce.,HI,"Department of Health, Affordable Health Care, Prescription Drugs, 340B Drug Pricing Program, Pharmacies, Covered Entities, Discriminatory Practices",HB712,,2025 Regular Session,./sample-data\HI\2025-2025_Regular_Session\bill\SB480.json,Introduced,2025-01-17,https://www.capitol.hawaii.gov/session/measure_indiv.aspx?billtype=SB&billnumber=480&year=2025,,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB480_.HTM,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB480_.HTM
1925781,SB481,Relating To Community Service Licenses.,"Allows a dental graduate from a dental college accredited by the Commission on Dental Accreditation of Canada to be an eligible candidate for a community service license (CSL). Repeals the requirement that the licensing examinations be completed within five years of a request for a CSL. Repeals the requirement that a CSL applicant provide a copy of an active, unrestricted dental practice license form another state. Repeals the prohibition against a person who failed the license examination from obtaining a CSL. Requires a CSL to be eligible for conversion to an unrestricted dental practice license when a dental provider who holds a CSL completes at least five thousand hours of community service to patients in the State.",HI,"Board of Dentistry, Community Service License, Accreditation, Unrestricted Dental Practice License, Commission on Dental Accreditation of Canada",,,2025 Regular Session,./sample-data\HI\2025-2025_Regular_Session\bill\SB481.json,Introduced,2025-01-17,https://www.capitol.hawaii.gov/session/measure_indiv.aspx?billtype=SB&billnumber=481&year=2025,,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB481_.HTM,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB481_.HTM
1925376,SB482,Relating To Cognitive Assessments.,"Requires all health care providers who accept Medicare to provide a cognitive assessment as part of the Medicare Part B annual wellness visit for Medicare beneficiaries sixty-five years of age or older, with certain exceptions. Requires health care providers to submit certain information to the Executive Office on Aging and the Executive Office on Aging to report de-identified aggregated data to the Legislature on an annual basis. Appropriates funds. Effective 1/1/2026.",HI,"Cognitive Assessments, Medicare Beneficiaries, Annual Wellness Visits, Alzheimer's Disease and Related Dementias, Reporting Requirements, Executive Office on Aging, Appropriation ($)",HB700,,2025 Regular Session,./sample-data\HI\2025-2025_Regular_Session\bill\SB482.json,Introduced,2025-01-17,https://www.capitol.hawaii.gov/session/measure_indiv.aspx?billtype=SB&billnumber=482&year=2025,,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB482_.HTM,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB482_.HTM
1925492,SB483,Relating To A Rate Study For Home Health Services.,Appropriates funding for the Department of Human Services to conduct a rate study for Medicaid home health services in Hawaii.,HI,"DHS, Rate Study, Medicaid, Home Health Services, Appropriations ($)",HB713,,2025 Regular Session,./sample-data\HI\2025-2025_Regular_Session\bill\SB483.json,Introduced,2025-01-17,https://www.capitol.hawaii.gov/session/measure_indiv.aspx?billtype=SB&billnumber=483&year=2025,,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB483_.HTM,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB483_.HTM
1925622,SB484,Relating To Transportation.,Renames the Electric Bicycle and Electric Moped Rebate Program to the Electric Mobility Device Rebate Program. Expands eligibility and amends the maximum rebate amount.,HI,"Department of Transportation, Rebate, Electric Mobility Subaccount, Electric Mobility Device Rebate Program",HB670,,2025 Regular Session,./sample-data\HI\2025-2025_Regular_Session\bill\SB484.json,Introduced,2025-01-17,https://www.capitol.hawaii.gov/session/measure_indiv.aspx?billtype=SB&billnumber=484&year=2025,,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB484_.HTM,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB484_.HTM
1925041,SB485,Relating To Motor Vehicles.,Decreases the exempted light transmittance for motor vehicle sun screening devices on front side wing vents and windows from thirty-five per cent to twenty per cent plus or minus six per cent. Exempts the light transmittance for motor vehicle sun screening devices for side windows that are to the rear of the driver and rear windows in sedans. Repeals the requirement that a front number plate be affixed to the front of a motor vehicle. Makes conforming amendments. Effective 7/1/2050. (SD1),HI,"Motor Vehicles Regulations, Motor Vehicle Sun Screening Devices, Exemption, Number Plates",,,2025 Regular Session,./sample-data\HI\2025-2025_Regular_Session\bill\SB485.json,Introduced,2025-01-17,https://www.capitol.hawaii.gov/session/measure_indiv.aspx?billtype=SB&billnumber=485&year=2025,,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB485_SD1_.HTM,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB485_.HTM
1925174,SB486,Relating To The Pomaikai Hawaii Fund.,Establishes the Pomaikai Hawaii Fund within the Department of Budget and Finance for administrative purposes. Requires the Department of Budget and Finance to adopt administrative rules to administer the Pomaikai Hawaii Fund.,HI,"Department of Budget and Finance, Pomaikai Hawaii Fund, Visitor Green Fee, Trust Fund, Established, Rules",,,2025 Regular Session,./sample-data\HI\2025-2025_Regular_Session\bill\SB486.json,Introduced,2025-01-17,https://www.capitol.hawaii.gov/session/measure_indiv.aspx?billtype=SB&billnumber=486&year=2025,,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB486_.HTM,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB486_.HTM
1924410,SB487,Relating To A Statewide Data And Artificial Intelligence Governance And Decision Intelligence Center.,Establishes and appropriates funds for a data and artificial intelligence governance and decision intelligence center and necessary positions to improve data quality and data sharing statewide.,HI,"Data and Artificial Intelligence Governance and Decision Intelligence Center, Established, Data Sharing, Appropriation ($)",HB726,,2025 Regular Session,./sample-data\HI\2025-2025_Regular_Session\bill\SB487.json,Introduced,2025-01-17,https://www.capitol.hawaii.gov/session/measure_indiv.aspx?billtype=SB&billnumber=487&year=2025,,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB487_.HTM,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB487_.HTM
1924691,SB488,Relating To Water Fluoridation.,Requires certain water suppliers in the State to adjust the fluoride level in their public water systems to the applicable United States Department of Health and Human Services standards for optimal water fluoridation levels. Exempts federal water suppliers. Requires water suppliers to test water systems for fluoride levels at intervals established by the Department of Health. Requires the Department of Health to provide training to water suppliers for the implementation of water fluoridation. Requires the Department of Health to submit annual reports to the Legislature.,HI,"DOH, Water Fluoridation, Exemption, Water Testing, Training, Reports",,,2025 Regular Session,./sample-data\HI\2025-2025_Regular_Session\bill\SB488.json,Introduced,2025-01-17,https://www.capitol.hawaii.gov/session/measure_indiv.aspx?billtype=SB&billnumber=488&year=2025,,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB488_.HTM,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB488_.HTM
1925208,SB489,Relating To Transit-oriented Development.,Requires the Hawaii Community Development Authority to prepare environmental impact statements for the Iwilei/Kapalama and University of Hawaii West Oahu transit-oriented development infrastructure improvement districts on the island of Oahu.,HI,"Hawaii Community Development Authority, Transit-oriented Development Infrastructure Improvement Districts, Environmental Impact Statements",HB742,,2025 Regular Session,./sample-data\HI\2025-2025_Regular_Session\bill\SB489.json,Introduced,2025-01-17,https://www.capitol.hawaii.gov/session/measure_indiv.aspx?billtype=SB&billnumber=489&year=2025,,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB489_.HTM,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB489_.HTM
1910073,SB49,Relating To Terminal Illnesses.,Authorizes manufacturers of investigational drugs or biological products that are pending approval by the United States Food and Drug Administration to make the drugs or products available to terminally ill patients under certain conditions. Effective 12/31/2050. (SD1),HI,"Terminal Illness, Investigative Drug or Biological Product, Access to Care, Right-to-Try",,,2025 Regular Session,./sample-data\HI\2025-2025_Regular_Session\bill\SB49.json,Introduced,2025-01-15,https://www.capitol.hawaii.gov/session/measure_indiv.aspx?billtype=SB&billnumber=49&year=2025,,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB49_SD1_.HTM,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB49_.HTM
1924460,SB490,Relating To Housing.,Establishes the Kamaaina Homes Program to provide funding to the counties to purchase voluntary deed restrictions from eligible homeowners or homebuyers.,HI,"Kamaaina Homes Program, Voluntary Deed Restrictions, Counties",HB739,,2025 Regular Session,./sample-data\HI\2025-2025_Regular_Session\bill\SB490.json,Introduced,2025-01-17,https://www.capitol.hawaii.gov/session/measure_indiv.aspx?billtype=SB&billnumber=490&year=2025,,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB490_.HTM,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB490_.HTM
1924542,SB491,Relating To Housing.,"Establishes the Accessory Dwelling Unit Financing and Deed Restriction Program to be administered by the Hawaii Housing Finance and Development Corporation to allocate funds to the counties for the purchase of equity for eligible homeowners or homebuyers to finance construction costs, development costs, and non-reoccurring closing costs associated with the construction of an accessory dwelling unit and purchase deed restrictions on such property. Exempts the conveyance tax for certain properties for taxable years beginning on 1/1/2026. Effective 7/1/2050. (SD1)",HI,"HHFDC, Counties, Accessory Dwelling Units, Voluntary Deed Restrictions, Equity, Purchase",HB740,,2025 Regular Session,./sample-data\HI\2025-2025_Regular_Session\bill\SB491.json,Introduced,2025-01-17,https://www.capitol.hawaii.gov/session/measure_indiv.aspx?billtype=SB&billnumber=491&year=2025,,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB491_SD1_.HTM,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB491_.HTM
1924626,SB492,Relating To General Excise Tax.,"Authorizes each county that has established a surcharge on state tax before 7/1/2015 to extend the surcharge until 12/31/2045, at the same rates, if the county does so before 1/1/2028. Provides that no county surcharge on state tax authorized for a county that has not established a surcharge on state tax before 7/1/2015, shall be levied before 1/1/2019, or after 12/31/2045. Repeals certain conditions on the use of surcharges for housing infrastructure costs. Effective 5/13/2040. (SD1)",HI,"County Surcharge on State Tax, General Excise Tax Law, Extension",,,2025 Regular Session,./sample-data\HI\2025-2025_Regular_Session\bill\SB492.json,Introduced,2025-01-17,https://www.capitol.hawaii.gov/session/measure_indiv.aspx?billtype=SB&billnumber=492&year=2025,,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB492_SD1_.HTM,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB492_.HTM
1924490,SB493,Relating To Veterinarians.,Establishes the Veterinarian Workforce Development Special Fund. Establishes the Veterinarian Workforce Development Fee to support recruitment and retention of veterinarians in the State. Establishes the Veterinarian Workforce Development Loan Repayment and Scholarship Program to support qualified veterinarians committed to or currently working in veterinary medicine in the State. Appropriates funds. Effective 7/1/2050. (SD1),HI,"Board of Veterinary Medicine, Veterinarian Workforce Development Special Fund, Scholarships, Loan Repayment, Appropriations ($)",,,2025 Regular Session,./sample-data\HI\2025-2025_Regular_Session\bill\SB493.json,Introduced,2025-01-17,https://www.capitol.hawaii.gov/session/measure_indiv.aspx?billtype=SB&billnumber=493&year=2025,,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB493_SD1_.HTM,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB493_.HTM
1924826,SB494,Relating To Charter Schools.,Requires the Auditor to conduct a financial audit of each charter school under the State Public Charter School Commission. Requires a report to the Legislature. Requires the State Public Charter School Commission to take action based on the Auditor's recommendations. Appropriates funds. Effective 7/1/2050. (SD2),HI,"Auditor, Charter Schools, Financial Audit, Report, Appropriations ($), State Public Charter School Commission",,,2025 Regular Session,./sample-data\HI\2025-2025_Regular_Session\bill\SB494.json,Engrossed,2025-03-04,https://www.capitol.hawaii.gov/session/measure_indiv.aspx?billtype=SB&billnumber=494&year=2025,,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB494_SD2_.HTM,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB494_.HTM
1924842,SB495,Relating To Meat Processing.,"Appropriates funds for the Department of Business, Economic Development, and Tourism to develop, construct, and support facilities that can accommodate shock aging processes for meat products. Appropriates funds into and out of the Hawaii Agricultural Development Revolving Fund for programmatic funding relating to facilities using shock aging processes for meat products. Authorizes the Agribusiness Development Corporation to contract with existing and future slaughterhouses in the State.",HI,"DBEDT, ADC, Hawaii Agricultural Development Revolving Fund, Meat Processing, Shock Aging Processes, Appropriations ($)",,,2025 Regular Session,./sample-data\HI\2025-2025_Regular_Session\bill\SB495.json,Introduced,2025-01-17,https://www.capitol.hawaii.gov/session/measure_indiv.aspx?billtype=SB&billnumber=495&year=2025,,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB495_.HTM,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB495_.HTM
1925327,SB496,Relating To Agriculture.,"Requires the Board of Agriculture to define the terms ""bona fide farmer"" and ""bona fide agricultural activity"". Requires a report to the Legislature. (SD1)",HI,"BOA, Bona Fide Farmer, Bona Fide Agricultural Activity, Definitions, Report",,,2025 Regular Session,./sample-data\HI\2025-2025_Regular_Session\bill\SB496.json,Introduced,2025-01-17,https://www.capitol.hawaii.gov/session/measure_indiv.aspx?billtype=SB&billnumber=496&year=2025,,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB496_SD1_.HTM,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB496_.HTM
1925092,SB497,Relating To Education.,"Beginning with the 2026-2027 school year, requires the Department of Education to require the teaching of financial literacy to be included in the existing personal transition plan requirement for each student.",HI,"DOE, Financial Literacy, Curriculum",,,2025 Regular Session,./sample-data\HI\2025-2025_Regular_Session\bill\SB497.json,Introduced,2025-01-17,https://www.capitol.hawaii.gov/session/measure_indiv.aspx?billtype=SB&billnumber=497&year=2025,,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB497_.HTM,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB497_.HTM
1925225,SB498,Relating To Agricultural Workforce Housing.,Establishes an Agricultural Workforce Housing Working Group within the Department of Agriculture to address the shortage and challenges of agricultural workforce housing in the State. Requires reports to the Legislature. Appropriates funds. (SD1),HI,"DOA, Agricultural Workforce Housing Working Group, Report, Appropriations ($)",HB1294,,2025 Regular Session,./sample-data\HI\2025-2025_Regular_Session\bill\SB498.json,Introduced,2025-01-17,https://www.capitol.hawaii.gov/session/measure_indiv.aspx?billtype=SB&billnumber=498&year=2025,,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB498_SD1_.HTM,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB498_.HTM
1924727,SB499,Relating To Agriculture.,"Requires the Agribusiness Development Corporation to develop a succession planning education program to educate and assist farmers and ranchers in the process of transitioning agricultural businesses to new owners. Requires the program to connect individuals interested in entering farming or ranching, or existing farmers or ranchers interested in expanding their business, with farmers and ranchers who have not yet identified a successor owner. Appropriates funds.",HI,"ADC, Agriculture, Succession Planning Education Program, Appropriations ($)",,,2025 Regular Session,./sample-data\HI\2025-2025_Regular_Session\bill\SB499.json,Introduced,2025-01-17,https://www.capitol.hawaii.gov/session/measure_indiv.aspx?billtype=SB&billnumber=499&year=2025,,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB499_.HTM,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB499_.HTM
1910036,SB5,Relating To Legislative Vacancies.,"Establishes that if a state legislative vacancy occurs due to the death or permanent incapacitation of the prior incumbent before a primary election, but after the close of filing for that election, and the prior incumbent was the only person whose name appeared on any ballot for that seat for that election, the Governor's appointment of a replacement shall be valid for both the unexpired term and the next succeeding term. Effective 1/1/2525. (SD1)",HI,"Legislature, Senators, Representatives, Vacancies, Appointments, Term",,,2025 Regular Session,./sample-data\HI\2025-2025_Regular_Session\bill\SB5.json,Engrossed,2025-03-04,https://www.capitol.hawaii.gov/session/measure_indiv.aspx?billtype=SB&billnumber=5&year=2025,,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB5_SD1_.HTM,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB5_.HTM
1909983,SB50,Relating To Consumer Protection.,"Establishes as a deceptive practice advertising, displaying, or offering a price for goods or services that does not include all mandatory fees or charges, subject to certain exceptions. Effective 7/1/2050. (SD1)",HI,"Deceptive Trade Practices, Motor Vehicle Rental Industry, Hidden Fees, False Advertising",,,2025 Regular Session,./sample-data\HI\2025-2025_Regular_Session\bill\SB50.json,Introduced,2025-01-15,https://www.capitol.hawaii.gov/session/measure_indiv.aspx?billtype=SB&billnumber=50&year=2025,,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB50_SD1_.HTM,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB50_.HTM
1925276,SB500,Relating To Coffee Labeling.,Clarifies the labeling and advertising requirements for coffee that is grown and processed in the State. Defines regional origin. (SD1),HI,"Consumer Protection, Coffee Labeling, Geographic Origins, Regional Origins",HB48,,2025 Regular Session,./sample-data\HI\2025-2025_Regular_Session\bill\SB500.json,Introduced,2025-01-17,https://www.capitol.hawaii.gov/session/measure_indiv.aspx?billtype=SB&billnumber=500&year=2025,,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB500_SD1_.HTM,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB500_.HTM
1925754,SB501,Relating To Cesspools.,"Requires the Department of Health, to the extent allowable under federal law, to prioritize the use of Water Pollution Control Revolving Fund moneys for projects by homeowners to upgrade cesspools to director-approved wastewater systems or connect homeowners' properties to sewerage systems, including projects for the installation of cluster systems or community package plants. Effective 12/31/2050. (SD1)",HI,"DOH, Cesspools, Septic Systems, Clean Water State Revolving Fund, Prioritization",,,2025 Regular Session,./sample-data\HI\2025-2025_Regular_Session\bill\SB501.json,Introduced,2025-01-17,https://www.capitol.hawaii.gov/session/measure_indiv.aspx?billtype=SB&billnumber=501&year=2025,,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB501_SD1_.HTM,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB501_.HTM
1924477,SB502,Relating To Vehicles.,"Allows all-terrain vehicle to drive on streets with posted speed limits of not more than forty-five miles per hour. Allows all-terrain vehicles to drive in the evening and night if they are equipped with headlights, tail lights, and while displaying a slow moving vehicle emblem. Allows drivers of all-terrain vehicles to wear a safety helmet with a securely fastened chin strap. Includes in the definition of ""utility-terrain vehicle"" a motor vehicle that accommodates one driver and one passenger sitting side-by-side, and up to six people in seat belts.",HI,"All-Terrain Vehicles, Highways, Drivers, Equipment, Agriculture",,,2025 Regular Session,./sample-data\HI\2025-2025_Regular_Session\bill\SB502.json,Introduced,2025-01-17,https://www.capitol.hawaii.gov/session/measure_indiv.aspx?billtype=SB&billnumber=502&year=2025,,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB502_.HTM,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB502_.HTM
1925192,SB503,Relating To Dam And Reservoir Safety.,"Requires the Department of Land and Natural Resources to incorporate into their assessment process the possession of dam insurance or the active seeking of dam insurance by private dam owners, as part of their valid mitigation strategies, in conjunction with approved modifications or repairs. Authorizes the DLNR to relax any restrictions and stringent standards on a dam or appurtenance upon verification of certain insurance coverage. Authorizes the DLNR to consider a dam, reservoir, or appurtenance is safe absent certain documents. Shifts the burden of proof to the DLNR to find that a dam is categorized as high-risk. Establishes additional requirements for the DLNR and Board of Land and Natural Resources regarding the Dam and Appurtenance Improvement or Removal Grant Program.",HI,"DLNR, BLNR, Dam and Reservoir Safety, Inspections, Risk Assessment, Risk Mitigation, Dam Insurance, High Hazard, Burden of Proof, Dam and Appurtenance Improvement or Removal Grant Program",,,2025 Regular Session,./sample-data\HI\2025-2025_Regular_Session\bill\SB503.json,Introduced,2025-01-17,https://www.capitol.hawaii.gov/session/measure_indiv.aspx?billtype=SB&billnumber=503&year=2025,,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB503_.HTM,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB503_.HTM
1925541,SB504,Relating To Agriculture.,"Establishes a Local Agriculture Transportation Cost Reimbursement Program within the Department of Agriculture to reimburse eligible ranchers and farmers a portion of their costs to transport livestock, livestock products, agricultural commodities, and certain supplies, under certain conditions. Establishes a position to administer the Program. Appropriates funds. Effective 7/1/2050. (SD1)",HI,"DOA, Transportation Costs, Shipping Costs, Reimbursements, Position, Appropriations ($)",,,2025 Regular Session,./sample-data\HI\2025-2025_Regular_Session\bill\SB504.json,Introduced,2025-01-17,https://www.capitol.hawaii.gov/session/measure_indiv.aspx?billtype=SB&billnumber=504&year=2025,,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB504_SD1_.HTM,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB504_.HTM
1924924,SB505,Relating To The Minimum Wage.,"Requires the Department of Business, Economic Development, and Tourism's Research and Economic Analysis Division to conduct a comprehensive study to assess the impacts of minimum wage increases on small businesses and the overall economic health of the State. Requires a report to the Legislature. Makes an appropriation.",HI,"DBEDT, READ, Minimum Wage, Small Business, State Economy, Study, Report, Appropriation ($)",,,2025 Regular Session,./sample-data\HI\2025-2025_Regular_Session\bill\SB505.json,Introduced,2025-01-17,https://www.capitol.hawaii.gov/session/measure_indiv.aspx?billtype=SB&billnumber=505&year=2025,,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB505_.HTM,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB505_.HTM
1925078,SB506,Relating To Agriculture.,Requires the Department of Agriculture to conduct a study on agricultural markets for Hawaii farmers. Appropriates funds for the one-year study on agricultural markets for Hawaii farmers. Establishes and funds two full-time equivalent (2.0 FTE) positions to collect agricultural data and conduct data analysis for public consumption. Requires a report to the Legislature. Effective 7/1/2050. (SD1),HI,"DOA, Agricultural Markets Study, Agricultural Statistics Services, Positions, Report, Appropriations ($)",,,2025 Regular Session,./sample-data\HI\2025-2025_Regular_Session\bill\SB506.json,Introduced,2025-01-17,https://www.capitol.hawaii.gov/session/measure_indiv.aspx?billtype=SB&billnumber=506&year=2025,,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB506_SD1_.HTM,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB506_.HTM
1925672,SB507,Relating To Meat Processing.,"Establishes a working group within the Department of Agriculture to develop a plan that creates an educational pathway in the University of Hawaii community college system to equip interested students with the necessary entry level knowledge, skill set, expertise, and advancement potential in the field of meat processing. Require reports to the Legislature.",HI,"DOA, UH, Meat Processing, Educational Pathway, Working Group, Reports",,,2025 Regular Session,./sample-data\HI\2025-2025_Regular_Session\bill\SB507.json,Introduced,2025-01-17,https://www.capitol.hawaii.gov/session/measure_indiv.aspx?billtype=SB&billnumber=507&year=2025,,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB507_.HTM,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB507_.HTM
1924427,SB508,Relating To Search And Rescue.,"Establishes the hike safe card program and search and rescue special fund to be administered by the Department of Land and Natural Resources. Requires government entities to seek reimbursement for all or a portion of search or rescue expenses when the person or entity knowingly enters state, county, or private property, knowingly enters a hiking trail that is closed to the public, or violates applicable laws, provided that the closure is posted by sign, barricade, or other device that gives reasonable notice of the closure. Exempts persons who possess a hike safe card from search and rescue cost reimbursement, under certain conditions. Requires counties and the State Fire Council to adopt ordinances or rules as necessary to pursue reimbursements. Raises the penalty for criminal trespass from a petty misdemeanor to a misdemeanor. Makes appropriations.",HI,"DLNR, Hiking Trails, Search and Rescue, Hike Safe Card, Search and Rescue Special Fund, Mandatory Reimbursement, Counties, Administrative Rules, Trespassing, Misdemeanor, Appropriation ($)",,,2025 Regular Session,./sample-data\HI\2025-2025_Regular_Session\bill\SB508.json,Introduced,2025-01-17,https://www.capitol.hawaii.gov/session/measure_indiv.aspx?billtype=SB&billnumber=508&year=2025,,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB508_.HTM,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB508_.HTM
1925159,SB509,Relating To Food Supply.,"Requires the Department of Business, Economic Development, and Tourism to identify sites throughout the State that are suitable for the development of slaughterhouses. Requires the Agribusiness Development Corporation to plan, design, construct, and operate certain animal slaughterhouses throughout the State. Makes appropriations.",HI,"DBEDT, ADC, Slaughterhouse Facilities, Development, Food, Market, Animals, Meats, Hogs, Sheep, Goats, Economy, Appropriations ($)",,,2025 Regular Session,./sample-data\HI\2025-2025_Regular_Session\bill\SB509.json,Introduced,2025-01-17,https://www.capitol.hawaii.gov/session/measure_indiv.aspx?billtype=SB&billnumber=509&year=2025,,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB509_.HTM,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB509_.HTM
1909971,SB51,Relating To Public Financing For Candidates To Elected Office.,"Establishes a comprehensive system of public financing for all candidates seeking election to state and county public offices in the State of Hawaii, to begin with the 2028 general election year. Requires the Campaign Spending Commission to submit reports to the Legislature. Appropriates funds. Effective 4/23/2057. (SD1)",HI,"Comprehensive Public Funding, Campaign Spending Commission, Report, Appropriations ($)",,,2025 Regular Session,./sample-data\HI\2025-2025_Regular_Session\bill\SB51.json,Engrossed,2025-03-04,https://www.capitol.hawaii.gov/session/measure_indiv.aspx?billtype=SB&billnumber=51&year=2025,,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB51_SD1_.HTM,https://www.capitol.hawaii.gov/sessions/session2025/bills/SB51_.HTM
